samples,score,label,age,PC0,PC1,PC2
NA18916,7.5,0,0.6792979225350426,0.5170896165247322,0.0971291620189042,0.5927211030150616
NA18917,3.5,0,0.3972413605606776,0.7831979357816122,0.4664679121615991,0.5809633921264081
NA18923,4.0,0,0.16911066905929917,0.5231619978197867,0.7735595158485667,0.05486134543059351
NA18924,9.0,0,0.0671339852074857,0.12704836525432295,0.7134227653633255,0.19592586157249792
NA18933,6.0,0,0.5376496739242775,0.6429411263693999,0.13634729055445027,0.5109094729300496
NA18934,17.5,1,0.4630321833471934,0.017933835068102533,0.37727706479105094,0.9607318444816808
NA18939,4.0,0,0.3390539101606571,0.7433335570423268,0.42772322006181784,0.7258382859252871
NA18940,10.5,1,0.5819598719020085,0.2451303011657301,0.7024121397527348,0.6790062321395656
NA18941,10.0,0,0.735796625129693,0.4519128326871954,0.3093043144617701,0.1458471842723641
NA18942,8.0,0,0.31819998384796366,0.4308759800904256,0.8039926581811048,0.6858371890897368
NA18943,6.0,0,0.09297930741783267,0.04455205386123762,0.925697684892653,0.2121181064647445
NA18944,8.0,0,0.8876657745863981,0.12944927083682378,0.8662679049856515,0.7839439897098343
NA18945,10.0,0,0.12364025627966602,0.2205647555834923,0.8089227245443072,0.39870960823474577
NA18946,7.5,0,0.7363652713764816,0.747770807270706,0.8324914773815256,0.5649378570814974
NA18947,12.0,1,0.2988633682935513,0.47050164615148105,0.4581265201102268,0.7207819323705665
NA18948,12.0,1,0.4477635781219593,0.31373700807921123,0.0727308346208505,0.6199973066169662
NA18949,9.0,0,0.4371319024881104,0.38109554611653573,0.3194996937336714,0.11090986876076026
NA18950,11.5,1,0.058798184133688314,0.7191367269311353,0.34348836773900926,0.8074173491070259
NA18951,9.5,0,0.8721284640662145,0.011267865616669148,0.7938843695669443,0.3028531928220788
NA18952,5.5,0,0.9953289204861854,0.8548038497632757,0.8094043494394448,0.3542669891250566
NA18953,6.5,0,0.8834585208108034,0.5761149420115832,0.12568224919641935,0.7621478729327081
NA18954,5.5,0,0.86255587917724,0.8855707477915835,0.558968904559506,0.664373848236702
NA18956,11.0,1,0.2799878366134477,0.24746484128708346,0.3397221899135058,0.6859163812517717
NA18957,9.0,0,0.23061963671849417,0.05399746006410355,0.1291160313577986,0.9573276839154634
NA18959,9.0,0,0.013592207871806927,0.786458833350037,0.12995395073547655,0.08543598029042565
NA18960,8.5,0,0.9421822302634678,0.7516334771486579,0.019501403055429578,0.5961544889195692
NA18961,8.5,0,0.1593379174650439,0.18070748003556958,0.9365977483713745,0.35277614920406164
NA18962,5.0,0,0.15227181196596773,0.9695284459450311,0.07617320417513429,0.7989469324539925
NA18963,9.5,0,0.868367208704988,0.6546037235733421,0.33925220665735867,0.9847253167161377
NA18964,9.0,0,0.11685196558840882,0.7469015711678304,0.6878421058398273,0.704082913362679
NA18965,4.0,0,0.7334497869026365,0.7620230997859759,0.3013552636269782,0.21490389163428614
NA18966,12.5,1,0.29587371796414885,0.4536542799497144,0.1490077823585444,0.9843933885006503
NA18967,8.5,0,0.42145562937685577,0.5209432980943274,0.41382099321057875,0.912094146233644
NA18968,6.0,0,0.21698536370298194,0.49677584758839377,0.14174062053280612,0.6953513944659167
NA18969,11.5,1,0.830376886699793,0.8995159547595192,0.41327321512593096,0.12378043406436068
NA18970,6.5,0,0.9728040288046994,0.18222569832076574,0.9855619200549749,0.43332755879219864
NA18971,8.0,0,0.6202766087960506,0.43473251291714743,0.4282452727764896,0.9958440391780085
NA18972,11.5,1,0.21694114033865508,0.7342538432238818,0.43250137926360965,0.6218792868069267
NA18973,6.0,0,0.2782194511013414,0.7332859135137855,0.7369297838807801,0.6352523323941471
NA18974,8.0,0,0.06395281570625688,0.9165636275040329,0.7377288640606314,0.7087725703940785
NA18975,6.5,0,0.4836987131373195,0.3467330328832573,0.39575544303436627,0.8904347915945927
NA18976,6.5,0,0.14019178863125226,0.9375147405089247,0.3669255914933105,0.01477467644016639
NA18977,6.5,0,0.6177692536476148,0.4861711405029554,0.46104527311050514,0.7565203406779599
NA18978,7.5,0,0.9365925132280938,0.4055601754225092,0.1024948607339975,0.9546995540925626
NA18979,10.5,1,0.09392352545808846,0.7609848069894778,0.6934579852592933,0.2362243456168519
NA18980,6.5,0,0.985751560612464,0.67832102800994,0.19705345240785177,0.8427799177673594
NA18981,10.5,1,0.10568629941246321,0.8101125634124059,0.9108083451810136,0.41141722999321184
NA18982,5.5,0,0.9064639459508502,0.3403771609167494,0.6597517256857541,0.7661900479762037
NA18983,5.5,0,0.32277725493911824,0.7625741923970368,0.9974501993254739,0.2062131547817816
NA18984,9.0,0,0.23251025325719177,0.23702185399495423,0.048302001982811094,0.09502990809653311
NA18985,7.5,0,0.3904490146559564,0.6256440088714145,0.2937880992423614,0.5281371852450268
NA18986,9.0,0,0.3530288485479315,0.9595518823044767,0.8221760471983109,0.8167781017537337
NA18987,9.5,0,0.5373349338375124,0.25813330436673143,0.9824751068988424,0.504137513004606
NA18988,8.5,0,0.5255719154456108,0.03744965990497151,0.118442846733958,0.13687573952149568
NA18989,7.5,0,0.46544723420587997,0.6400255173793921,0.8991828106140682,0.949333108313438
NA18990,6.0,0,0.6348704729191,0.6696060536026732,0.3883255751755573,0.937564962535282
NA18991,9.5,0,0.4575089786119706,0.4106273045067791,0.15692627933160141,0.1823626776635049
NA18992,15.0,1,0.42121732138728074,0.31846196812931116,0.18064884714311402,0.6467188799491688
NA18993,4.0,0,0.023084598880032337,0.8984705726232457,0.5089471539529253,0.5164186123097014
NA18994,11.5,1,0.6287025403371839,0.16415674729940588,0.8593120372039549,0.7232302948158315
NA18995,10.5,1,0.4210727280690615,0.9647472071190344,0.37893158339318245,0.4101988326160787
NA18997,10.5,1,0.3790653434026242,0.20708321391506368,0.6638715734486506,0.11194954100891641
NA18998,3.5,0,0.5626462402125432,0.6468196686377495,0.2712268725135081,0.277187271009557
NA18999,4.5,0,0.9158235529344674,0.1719761947395695,0.5885867027814178,0.1516078517784274
NA19000,7.5,0,0.5024194508105791,0.07437654008629624,0.36064931098288844,0.20851253818377602
NA19001,6.0,0,0.8588980494017528,0.7376525682350924,0.18938297406964588,0.8780364805321965
NA19002,8.0,0,0.6556221992717748,0.05672351639798856,0.8437463397002075,0.8526550499668825
NA19003,5.5,0,0.2608663795945575,0.9212992782670416,0.1499937552791274,0.792250708125274
NA19004,9.0,0,0.9932922655970696,0.9427428393965263,0.15353983263080884,0.4814703205495835
NA19005,7.5,0,0.7134575600115135,0.4230291546289826,0.11044792172651108,0.6170480620471911
NA19006,8.0,0,0.135323292844439,0.09589575209508394,0.38952393762192616,0.40115067614993394
NA19007,6.0,0,0.9446624303629787,0.9882292349332393,0.3719093471361825,0.8103621592452422
NA19009,6.5,0,0.8703745299265921,0.2961956426135839,0.6811327889527585,0.09293933497176154
NA19010,9.0,0,0.9716288981505797,0.07385306899589783,0.00206022925449012,0.601367115386377
NA19011,7.5,0,0.47009925159964083,0.8382378105239497,0.1186232033551502,0.6784198067965835
NA19012,4.5,0,0.35636264514694727,0.5386203500409075,0.6094923988645624,0.7315433646518194
NA19017,8.0,0,0.45185191402529057,0.1980987888443837,0.943275905257097,0.49949397404237683
NA19019,8.0,0,0.17672055227813088,0.8578130443748497,0.5475135429480413,0.1579177318224645
NA19020,9.0,0,0.6299715924348489,0.39978293184834957,0.4871181794625127,0.9266934816957241
NA19023,8.0,0,0.5467239985012551,0.7495044957275041,0.8222713042528661,0.4039180684446372
NA19024,6.5,0,0.013025864852579394,0.37610559605121074,0.5303204771453948,0.3877639953646952
NA19025,11.0,1,0.35234699964097493,0.6009819548310742,0.197809991899638,0.037798411051437775
NA19026,9.0,0,0.899358726225009,0.9292636960751005,0.6876734688351523,0.8355262875003147
NA19027,8.0,0,0.07093537678971562,0.22730832819526392,0.741330966999394,0.5852617711197081
NA19028,7.5,0,0.05445442390376409,0.44467876105767856,0.045070613513458535,0.15300104075096133
NA19030,6.0,0,0.4373834479793478,0.016954216653167875,0.28423427747965824,0.9074268943970065
NA19031,6.0,0,0.03046595349927661,0.7448761207645267,0.24124075519911647,0.29827267227372367
NA19035,9.0,0,0.7233415370030726,0.4515407637887282,0.8096937818897894,0.8406243296001225
NA19036,6.0,0,0.6552462038969383,0.3881099772887333,0.8042645916840017,0.021787754514499547
NA19037,11.5,1,0.1963198965020565,0.44380745289595835,0.49640436097616547,0.42702461120958424
NA19038,17.0,1,0.27929153275989616,0.7988660180136344,0.0666728314784314,0.9330807819483656
NA19041,11.0,1,0.8920226314567279,0.6566621455085587,0.9385266887145279,0.9517623883915864
NA19042,9.5,0,0.08023725536980197,0.49274763136377053,0.7494983723824231,0.7739709784021517
NA19043,7.5,0,0.9885314837137531,0.08451597930303134,0.33602053232130824,0.8482953143217434
NA19054,11.5,1,0.24456098214020416,0.12491295276646208,0.36658226315384834,0.018100298013519756
NA19055,9.5,0,0.3442322314942262,0.07597328870045295,0.12713107056186046,0.794314061661707
NA19056,5.0,0,0.5153226002349549,0.9862438197441695,0.5691180689732622,0.09807453655103016
NA19057,8.0,0,0.9317637581617196,0.9089623230693202,0.3700853482045037,0.8235410808316537
NA19058,9.5,0,0.7157849032117045,0.06709748032389995,0.48100687214588367,0.44358847962210113
NA19059,7.5,0,0.8193262023946358,0.12083743366628319,0.8946435008284752,0.12151513871216313
NA19060,9.0,0,0.9301106827307754,0.3040776028159681,0.6259864741799666,0.4613518899082436
NA19062,11.0,1,0.5426970006992404,0.5367455191800068,0.7724453652792279,0.2705414052045897
NA19063,8.0,0,0.2699721259919562,0.2736422482076999,0.232315673568959,0.6380121071540323
NA19064,6.0,0,0.004219287291894025,0.946447654114996,0.26397157544893,0.6548216410263882
NA19065,11.5,1,0.35791404799156357,0.7430614448286571,0.5195546291116905,0.3645024522733573
NA19066,9.5,0,0.29228638072731794,0.09383506572460965,0.8871709312138987,0.3076608566475886
NA19067,11.0,1,0.23416771263564606,0.46018190935828973,0.8364062203266011,0.7102331045799277
NA19068,10.5,1,0.2915839024413831,0.2496100805867164,0.9641990552175399,0.3536916269731637
NA19070,5.0,0,0.5626350368105851,0.22417412962006877,0.15712465162289135,0.9987333695841761
NA19072,6.0,0,0.17450135930964916,0.9281614606873804,0.8172423399189893,0.60676882741098
NA19074,4.5,0,0.14134243522070633,0.12084961278990736,0.4313331725724183,0.33608875009931805
NA19075,6.0,0,0.33702002546963694,0.38692067625282434,0.06291311245998854,0.3236682546075955
NA19076,12.0,1,0.562574534266314,0.5866965587675583,0.4196705198878601,0.05398370801004915
NA19077,11.0,1,0.44712329846960286,0.22508286931720323,0.5489320645091543,0.028666246566344644
NA19078,13.0,1,0.9261824697470123,0.510577160960696,0.32630460470969447,0.7408256842219565
NA19079,6.0,0,0.3150203152638743,0.9534476569501124,0.04852559400383549,0.08665309146876643
NA19080,7.5,0,0.7745480258362457,0.0026013220094324163,0.712109900777175,0.940687688015505
NA19081,8.0,0,0.47139130766972315,0.018664070131289345,0.08553832257110205,0.16486221619392016
NA19082,7.5,0,0.9345596049675554,0.8203509048133623,0.20045272616326082,0.14446083463870318
NA19083,6.5,0,0.4895802313126868,0.6913284751083998,0.7968535837791867,0.646360862156501
NA19084,4.0,0,0.4318859256208333,0.43805958315771254,0.6197653599977007,0.11251382340666138
NA19085,12.0,1,0.5056886524633998,0.3524821140657688,0.8936370291389182,0.014175094347479544
NA19086,8.0,0,0.13391632165799972,0.22153769795308575,0.6221112399561214,0.04938752112652234
NA19087,6.0,0,0.43056860742007597,0.38620054946421534,0.154154019463269,0.18975813916127116
NA19088,3.5,0,0.6108879140440187,0.793622795088299,0.13068015333792704,0.9994146173367511
NA19089,11.5,1,0.5227095921777662,0.15813885711804043,0.7048365464377417,0.539735199415731
NA19090,7.5,0,0.7163197088759262,0.550866573098401,0.8420158631060914,0.48921121635737663
NA19091,5.0,0,0.25897499836952487,0.062059437895526814,0.1495399283785135,0.5129942289363599
NA19092,10.5,1,0.36289423141316257,0.41689559183518654,0.9172980255750272,0.993303057942078
NA19093,5.5,0,0.2528026476867552,0.8392129582236552,0.783683833519722,0.7042561959061207
NA19095,6.0,0,0.8324562901427508,0.9209191127627717,0.3781772177456081,0.5938778365670802
NA19096,9.0,0,0.3187851865289286,0.9309723330734941,0.9066173366230299,0.3679570837301138
NA19098,18.0,1,0.21725492467849317,0.12257564754652961,0.4124832374334597,0.8148224119275111
NA19099,13.5,1,0.47964786927681824,0.8934316257574528,0.2809994407103604,0.5248610243436728
NA19102,6.0,0,0.5836376594097406,0.6393783064545979,0.918560551648555,0.5097766745305886
NA19107,9.5,0,0.9199727274724941,0.6604693187124915,0.622021458870248,0.8222144739977891
NA19108,6.0,0,0.4297078878125935,0.8139002307893786,0.01869803584895069,0.5270220918384794
NA19113,4.5,0,0.960958901177846,0.9344586041771041,0.1509300943226869,0.8505539801919683
NA19114,9.0,0,0.9859708645045087,0.35039453327026926,0.25431796095035464,0.9116695184257966
NA19116,12.0,1,0.25892004583364725,0.0994956904595703,0.3450371787569688,0.9128109647607758
NA19117,12.5,1,0.1611687966480494,0.18417387273415542,0.7669326421161882,0.025346646833910302
NA19118,6.0,0,0.07971973473209437,0.0809375316346026,0.83256483311498,0.4865842661671387
NA19119,10.5,1,0.17390969620436947,0.19542412992584057,0.6050122358184542,0.298126120403592
NA19121,9.0,0,0.46289044613058816,0.4099542930000447,0.5589968685436393,0.6279706775077677
NA19129,4.0,0,0.051234826242970155,0.3189644306455022,0.9868284914791264,0.25960907605365224
NA19130,7.5,0,0.4718152676677627,0.8427779903027828,0.26186421695408457,0.03296058884466069
NA19131,7.5,0,0.0007309623238502816,0.8510563772904837,0.8244643616721611,0.2848167618413602
NA19137,8.0,0,0.1651335649581962,0.8596485491152269,0.6574325980841961,0.7750589000920719
NA19138,9.0,0,0.9752902078838536,0.35283454593509656,0.7631766678085975,0.32703125238799413
NA19141,12.0,1,0.1707700330998344,0.5211267453263496,0.8387335259586628,0.5406884919637535
NA19143,9.0,0,0.5984942772755216,0.8579874301525133,0.991940753186196,0.9446983148173657
NA19144,6.0,0,0.6365106187814579,0.33551405455101757,0.18924877960827124,0.64071504505099
NA19146,12.0,1,0.30395233289344503,0.2634842683988029,0.8940093529749896,0.29732528284339976
NA19147,11.0,1,0.6321177525837927,0.5152877346236007,0.5683449595135828,0.39837168336352624
NA19149,7.5,0,0.013132252863955363,0.5415805780018721,0.5564012517024705,0.867292512142764
NA19152,8.0,0,0.030582675665283943,0.40190272412037,0.38846497385850876,0.8733517549076002
NA19153,7.5,0,0.6412430041010946,0.7601731927376133,0.7388823437401894,0.6204584527255617
NA19159,3.5,0,0.8962940532192576,0.3804374827929674,0.9131522310550106,0.12135420141604092
NA19160,7.5,0,0.940553546056713,0.3951780585060163,0.20254959164673303,0.282695316041078
NA19171,6.0,0,0.6560811139703175,0.5240887045754707,0.08061747345041259,0.8506930378389949
NA19172,10.5,1,0.1872738366140575,0.8186334027749375,0.2551401453281865,0.027020055561271072
NA19175,7.5,0,0.3386940903984337,0.983493516998032,0.05383215020644272,0.39260650473112213
NA19184,6.0,0,0.21430067417000698,0.7790892096492814,0.35322465322100904,0.20550014008710837
NA19185,10.5,1,0.4660089824248007,0.24533340264463233,0.6643256006185195,0.4225535478968505
NA19189,11.5,1,0.4445707391800314,0.26854134752696424,0.3788056694396076,0.630159024687369
NA19190,7.5,0,0.8641797707109864,0.7222106819573939,0.9531678024750887,0.049646156019177656
NA19197,9.0,0,0.757668497199703,0.7822899052594445,0.6732823829287803,0.9317979122201181
NA19198,12.0,1,0.9017501227482492,0.2932886550582947,0.2697604535975392,0.22273956137114503
NA19200,7.5,0,0.6953929989248563,0.34706731084853193,0.5765111124655007,0.3515216597771543
NA19201,6.0,0,0.6161530348279664,0.32292451037266523,0.10388161857519673,0.590985534760212
NA19204,6.0,0,0.35361592259469943,0.6139007850432266,0.6829809611077067,0.8168107763201085
NA19206,10.0,0,0.6498187317241834,0.7290894232141479,0.8151308834241812,0.512792062479322
NA19207,12.0,1,0.019138978783291738,0.7528131891359666,0.23998196784230497,0.056014970636951156
NA19209,9.0,0,0.5591188439029069,0.9867611105392571,0.5712110585027639,0.9296221525326935
NA19210,7.0,0,0.145567718593011,0.7806856327639558,0.26532585625272265,0.6511131813566575
NA19213,7.5,0,0.25373601889548814,0.2460677933995824,0.29433638374314297,0.36717928948457645
NA19214,8.0,0,0.1741867831878191,0.583481860294052,0.04485965864900354,0.7826845700534485
NA19222,5.5,0,0.3212893623483759,0.6474301139849991,0.8208261653635095,0.9575258445893504
NA19223,8.5,0,0.4830666406117857,0.345926703738465,0.7669816398887842,0.688110665592505
NA19225,11.5,1,0.2902315021968106,0.9631872427597404,0.05625267145785029,0.1423459472123313
NA19235,8.0,0,0.8639696196258779,0.8644464344641133,0.8662114288739869,0.835014724231214
NA19236,8.0,0,0.6328013181357046,0.6108345406012942,0.9338446036589019,0.7057554289725979
NA19238,13.0,1,0.40923991164474516,0.4650024062212146,0.810656704444744,0.9249239148223672
NA19239,9.0,0,0.07804495830151326,0.8068599916295245,0.14928787184895154,0.7870972213306104
NA19247,5.5,0,0.8536689160185889,0.6459775535346254,0.4574188389056594,0.5762677424549696
NA19248,10.0,0,0.8561136693373966,0.7811375723802908,0.4174729360985847,0.6532776140813288
NA19256,5.5,0,0.9740579550962827,0.8154134687620571,0.8575108730168164,0.5568309098781229
NA19257,6.0,0,0.6725343400988063,0.13402487309681532,0.6237061550311113,0.697162487553374
NA19307,14.5,1,0.07361256989214537,0.7845346788627664,0.5310342505612258,0.9423412731233142
NA19308,14.5,1,0.5522219158692468,0.9158219074372254,0.6218350403278613,0.06339974152495298
NA19309,7.5,0,0.6745092603520564,0.743479632372233,0.07626722782468975,0.968039214737623
NA19310,10.5,1,0.6101882943306752,0.07708934251715804,0.3822820007281015,0.6607871832582404
NA19312,7.5,0,0.9512412700124042,0.06365994997282765,0.19350937392208523,0.6087247201795777
NA19314,10.0,0,0.6908367229042832,0.6556942098458415,0.0352789494555763,0.8690987007535423
NA19315,5.0,0,0.47469666966903934,0.3795525919487711,0.286209419053727,0.21169839344975627
NA19316,15.5,1,0.09087534886471371,0.2846633343506001,0.047127881011874706,0.7130329372948304
NA19317,14.5,1,0.10570905562450261,0.280192788555116,0.6666803129934405,0.24959571479735576
NA19318,8.0,0,0.9904229819485927,0.6332141173002541,0.024440405003990917,0.26451471019443307
NA19319,10.0,0,0.7073151979820937,0.5962871662999245,0.44883248932899533,0.7238324291916636
NA19320,11.5,1,0.899873828720161,0.9462391025726827,0.23831740693640413,0.30771668516153683
NA19321,9.0,0,0.2281476982103523,0.4693149604731649,0.9465821686282613,0.03546882950218855
NA19323,9.0,0,0.506822442728064,0.5374862388979801,0.465107308731884,0.6074777120246952
NA19324,10.5,1,0.8374744213710107,0.6549013891479819,0.6684782326335779,0.45533459229254614
NA19327,10.0,0,0.6740928657372688,0.5108371060099044,0.860373054971367,0.734023055524897
NA19328,4.0,0,0.7701147332221095,0.20686563502630528,0.23704620409342902,0.018695117783089077
NA19331,7.0,0,0.7925564777197041,0.9997901766641162,0.9019905414774949,0.3720665735692791
NA19332,6.0,0,0.759996281379465,0.9142517587901499,0.9176888957577439,0.35300175121831856
NA19334,5.5,0,0.8833878057122834,0.6407881426523651,0.9189110943406156,0.630987197081713
NA19338,13.0,1,0.8887128608960283,0.21551801895788558,0.576258515268693,0.19416671978855193
NA19346,12.0,1,0.4145394013939685,0.8090066256717736,0.05872636665143316,0.6495086073927823
NA19347,17.5,1,0.6578413567469215,0.2344207933545377,0.04839975668050489,0.5816320724037553
NA19350,9.0,0,0.11272019675010081,0.2509017737873632,0.5717626790848771,0.1477139544967041
NA19351,10.5,1,0.26400892311523105,0.5902758796845887,0.8479667268776314,0.747782277310681
NA19355,14.5,1,0.9971601782108406,0.5779271524096278,0.36918769167610166,0.5013430684706544
NA19360,7.5,0,0.9435100383944595,0.04975908463390244,0.08161021826564374,0.8192451570424834
NA19372,9.0,0,0.7358160632883686,0.13844450684216947,0.8631178929668619,0.4376453050814201
NA19374,4.5,0,0.2677308569533058,0.894241652807298,0.5850821063066648,0.7933764061907982
NA19375,11.5,1,0.9455923769028103,0.664231408828629,0.5396277781408345,0.7534518229957234
NA19376,12.0,1,0.9277329717793464,0.6888034255465741,0.4062812750343968,0.30292267650988003
NA19377,10.5,1,0.9768892083474101,0.5875254756352534,0.8973124653282053,0.2645637895826739
NA19378,5.5,0,0.7405887395913848,0.4956438902644267,0.7757613938596497,0.9569472211171827
NA19379,8.0,0,0.613910208843151,0.48100934310266885,0.29745402880673033,0.02835996545295616
NA19380,6.5,0,0.7455797992430819,0.3104410865920937,0.6511790568669577,0.617155888905657
NA19383,9.0,0,0.7234069904875408,0.6297983320947114,0.09130389728019561,0.8975271764590127
NA19384,10.5,1,0.0705274745627189,0.64215530549436,0.6634816177188148,0.5597996052749439
NA19385,12.0,1,0.4696390682322964,0.7047229690470384,0.8217654816772135,0.9682165749668881
NA19390,7.0,0,0.08428108935587642,0.4618238251484795,0.023600205979464994,0.6169738108418495
NA19391,9.0,0,0.3059354394600543,0.24923215636250484,0.8053781530335894,0.7427991303029834
NA19393,13.0,1,0.14311714781972074,0.19588513680321473,0.1297637763417786,0.570497866598217
NA19394,7.5,0,0.5162333436898906,0.7537251165724997,0.02625719657832215,0.929949040647626
NA19395,6.5,0,0.21870612458201,0.1935722308685326,0.7523291048874662,0.4665018629907731
NA19397,9.0,0,0.8592217502967066,0.07477209904241966,0.204381367506141,0.38282837069166376
NA19399,5.5,0,0.5805627480028086,0.13644816165566176,0.1653994504197307,0.40755384447750975
NA19401,7.5,0,0.17578046187479557,0.3726500512893405,0.74413945133988,0.19487896843554242
NA19403,12.0,1,0.4821274578146635,0.3857900719658178,0.4899744435004697,0.23882997364849246
NA19404,5.5,0,0.5019082824064225,0.39379278762865877,0.4438549806139115,0.31676861929831257
NA19428,13.0,1,0.7790772942121442,0.33426289697765066,0.2169049932265219,0.8823141419566589
NA19429,7.5,0,0.609976214086643,0.8077438805325776,0.670812734515528,0.5378484947120196
NA19430,13.0,1,0.2662295565343886,0.06805368522363575,0.357548153458087,0.9277491436715101
NA19431,10.5,1,0.24860461038415604,0.6647673112337561,0.8226228599181395,0.7148378566148355
NA19434,13.0,1,0.09107707456821212,0.02769342323032009,0.23621985082008345,0.02814882013809883
NA19435,9.0,0,0.29198261563313177,0.797121846885334,0.6386668655241158,0.7010331397962233
NA19436,14.5,1,0.4695470499884825,0.8396570655506518,0.2567028616874122,0.9156587679941834
NA19437,18.0,1,0.5790856051273506,0.41628728833270445,0.44902303592845616,0.715004415578745
NA19438,13.0,1,0.5741195169521598,0.7000328511552691,0.3805074635793696,0.8944005938377376
NA19439,12.0,1,0.010009973761620827,0.5732074455268422,0.7677632068953493,0.06855323358300625
NA19440,18.5,1,0.30719151508543474,0.79613237476127,0.7790699328140596,0.5146317114839076
NA19443,7.5,0,0.6707187957033547,0.9897197226799173,0.2103238197247428,0.7685008282692491
NA19445,7.5,0,0.008570468044793444,0.8802615706886027,0.6912021127398977,0.9035000717217538
NA19446,11.0,1,0.6128819230838048,0.41123649460262757,0.49201214714300157,0.06397662712110974
NA19448,14.5,1,0.3035605705186397,0.948128039942441,0.27463117052271135,0.3475068065219784
NA19449,5.5,0,0.4917445066546009,0.26074903646757863,0.006115142496268544,0.4287790791316962
NA19451,9.0,0,0.22185504538884315,0.7892340692731769,0.01601295094662336,0.1083474015289555
NA19452,8.0,0,0.15262725967632396,0.09695941694250865,0.02980754527924101,0.5833589072117786
NA19454,9.0,0,0.8525526633423274,0.9837110061552612,0.06358041565722605,0.9738892229683168
NA19455,7.5,0,0.04855797244895754,0.6245444079979501,0.9675695833510274,0.7285340045251636
NA19456,4.0,0,0.730867346784736,0.5312594981633915,0.28674915219279806,0.6824029522193326
NA19457,5.5,0,0.6739683574513278,0.2783499737787236,0.7725642593006388,0.4598202435875729
NA19461,13.0,1,0.38311749940548623,0.47303203031258356,0.804934516749349,0.2934791362646878
NA19462,9.5,0,0.7569806879286944,0.5733663737822179,0.759111429662731,0.7585748596913418
NA19463,12.5,1,0.9411213975823554,0.04484103504759629,0.5957361553550721,0.23998896516987267
NA19466,7.0,0,0.46955745794680437,0.5571840486496121,0.1128785686296998,0.17345295572327502
NA19467,9.0,0,0.7970790686072123,0.4578765883355912,0.06947005514941584,0.8916823355329809
NA19468,10.5,1,0.7471790744972657,0.5643401646351699,0.47522423261871427,0.9749884118482318
NA19471,10.5,1,0.4507043923527365,0.7188287516614598,0.9055873908686184,0.7397366585315539
NA19472,8.5,0,0.13895643754445652,0.798090092797456,0.6124169780302883,0.5221152007774015
NA19473,9.0,0,0.032245543939908194,0.4897840145814186,0.5632809997967821,0.5652955077185159
NA19474,5.0,0,0.07142101106126653,0.4495093756538311,0.6032181601339001,0.0996295394100718
NA19475,13.0,1,0.08059724903920018,0.8992051984991019,0.09089832289086552,0.04078742038028005
NA19625,8.5,0,0.38461038999035035,0.35446812007058714,0.46895502087985685,0.05045124293287728
NA19648,12.5,1,0.9678750632501986,0.9837639596326003,0.7503035471129033,0.9229086227665776
NA19649,12.5,1,0.2520333921171427,0.8115503273911131,0.10092543114038033,0.024272804112462354
NA19651,15.0,1,0.2828514308635115,0.3495147641866868,0.9162944732740973,0.288266491240714
NA19652,5.5,0,0.10318824161109319,0.6549615200675704,0.020253033004431487,0.3113309240946257
NA19654,5.5,0,0.10398678132039552,0.2458350957242258,0.5908892233721219,0.9537846442428136
NA19655,9.0,0,0.3790094800954783,0.6163141801285325,0.35046623762716744,0.8969365336975017
NA19657,6.5,0,0.06386107314384715,0.3725167578008116,0.988753946230021,0.7622329875768252
NA19658,4.5,0,0.1538665616270568,0.9010778654808395,0.1256045358255048,0.7585495060715893
NA19661,10.5,1,0.8898914755479449,0.571252594536007,0.8126454608421769,0.08798516164167758
NA19663,8.5,0,0.8496544737848828,0.9734588876822566,0.6262869155826358,0.4905278944652436
NA19664,8.0,0,0.36448051365614087,0.997284815509893,0.4178457058186327,0.13383761329509603
NA19669,12.5,1,0.7406741185511486,0.7982784820852759,0.29055598928545,0.726524023543851
NA19670,4.5,0,0.3029320977759058,0.950172205993152,0.45616877685316537,0.6336956738770018
NA19676,19.0,1,0.6268107628925356,0.9600166583390268,0.6993966455866922,0.1890203902370955
NA19678,12.5,1,0.6855901034801946,0.19114986719819538,0.8709402194028155,0.6086023209135204
NA19679,7.0,0,0.11388974850732969,0.9431585607562232,0.13288899770212204,0.5014095625760929
NA19681,6.0,0,0.9172167478454822,0.2485287225093462,0.27984067275024993,0.23058630879616504
NA19682,12.0,1,0.7346434780235143,0.10105445143530589,0.9373426684714381,0.46090214433772714
NA19684,5.0,0,0.038784887978794536,0.9065699347527253,0.7176606995141941,0.48402776291092897
NA19700,6.0,0,0.794614239947342,0.19103900170967736,0.6294064515073574,0.9119259289056674
NA19701,13.5,1,0.08048922153425953,0.9557225186468563,0.7771801150433667,0.22332453721962697
NA19703,10.0,0,0.6112295908907133,0.17965782932117547,0.32249654786609694,0.5716939331472747
NA19704,6.0,0,0.6815556428181783,0.8667949585668272,0.5525651125979045,0.8571855158349889
NA19707,5.5,0,0.5050277016067507,0.3530414940368972,0.8619877367083207,0.3190079697282149
NA19711,7.5,0,0.4561890662345197,0.4669819062538769,0.6725775022926819,0.9806070656428248
NA19712,7.5,0,0.4586208170027255,0.1399486368491597,0.621245889095056,0.267789167250997
NA19713,10.5,1,0.5689920792612613,0.13220650692640923,0.9852880195414903,0.6827322261625044
NA19716,7.5,0,0.8954535129589021,0.6706346615792868,0.724242951017552,0.4812856595483702
NA19717,4.0,0,0.7725990501848264,0.22533902142235762,0.6154245319527324,0.5162120272627481
